FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,Ch 20
-10.98707103729248,-45.29600143432617,21.83275604248047,-18.72846221923828,74.4332046508789,-52.27144241333008,52.500370025634766,-26.41522216796875,50.225624084472656,-88.50467681884766,27.017414093017578,-86.54713439941406,18.80780792236328,-3.022434711456299,-31.066465377807617,37.2758674621582,-3.1994550228118896,39.17168426513672,-36.582096099853516,-6.029963493347168
-5.108983039855957,-24.517457962036133,-51.25482177734375,46.067501068115234,34.06800079345703,-4.859437465667725,-7.432847023010254,-5.417407035827637,9.08949089050293,112.57884979248047,6.604251384735107,83.41114807128906,-75.44532775878906,49.36842727661133,-55.20337677001953,32.10083770751953,100.80646514892578,-52.07393264770508,31.105005264282227,-24.35076904296875
-17.664958953857422,-58.136356353759766,58.8470458984375,4.410198211669922,17.03000259399414,-22.393478393554688,4.508452415466309,-76.76931762695312,59.960105895996094,-28.388113021850586,-24.178768157958984,0.5855472683906555,28.450223922729492,1.5342174768447876,-70.9666976928711,-98.53582763671875,34.91706466674805,58.58657455444336,-22.636356353759766,-3.307572603225708
-61.45078659057617,0.6794834733009338,-115.19505310058594,-31.750463485717773,-50.03413391113281,-45.291812896728516,-14.321525573730469,-1.0685232877731323,5.668313026428223,-48.406532287597656,-42.082401275634766,-26.627656936645508,-111.54025268554688,79.47127532958984,-22.301467895507812,64.25102996826172,-30.13884162902832,-24.9327449798584,-1.6036951541900635,-63.38969802856445
-59.22754669189453,-27.2028751373291,-72.68074798583984,-19.89020538330078,-61.432640075683594,-4.8317179679870605,12.166831016540527,-92.00834655761719,-108.2610092163086,21.872299194335938,-40.369014739990234,-4.405679702758789,31.145751953125,44.442420959472656,-2.1335253715515137,-19.70502281188965,-92.34226989746094,-46.5698127746582,36.113624572753906,-50.2680549621582
-58.59111785888672,-10.637624740600586,8.346673011779785,3.060915231704712,-28.233707427978516,-9.44514274597168,-52.66743469238281,-33.535179138183594,17.98959732055664,-75.54154968261719,-68.47332763671875,-17.27964973449707,-74.41961669921875,-28.16716766357422,-44.94701385498047,-5.574422359466553,-39.04648208618164,-65.72791290283203,6.7540059089660645,1.7307289838790894
1.2674963474273682,-56.10952377319336,62.83833312988281,22.193981170654297,10.523457527160645,40.5013313293457,-52.06932067871094,-13.85952091217041,11.106170654296875,-10.81794261932373,-23.29161834716797,-11.020493507385254,69.05830383300781,56.24240493774414,-40.51808166503906,33.776397705078125,-33.9449577331543,-34.573394775390625,9.099236488342285,5.823215484619141
-66.51384735107422,-43.44512939453125,9.385505676269531,-16.44123077392578,-45.394065856933594,74.19776153564453,5.6451544761657715,49.01480484008789,1.5449345111846924,-57.553653717041016,42.12137985229492,-62.15268325805664,-5.776394367218018,43.25065612792969,-8.970358848571777,-45.60039138793945,62.753475189208984,11.401491165161133,24.656841278076172,66.07109069824219
33.5198974609375,-32.3056526184082,25.439603805541992,4.693216323852539,27.843259811401367,3.941710948944092,35.32698059082031,-76.73686218261719,48.31682205200195,62.358253479003906,55.60011291503906,33.88606262207031,-23.42800521850586,-21.20441436767578,30.793598175048828,42.58254623413086,-48.81847381591797,-25.76227378845215,39.644744873046875,-0.4588616192340851
-6.5964250564575195,-66.67774963378906,-10.059715270996094,16.26307487487793,97.1706314086914,-32.39507293701172,30.970346450805664,-17.792728424072266,27.899917602539062,-8.067231178283691,84.91218566894531,46.20347595214844,17.604141235351562,-47.87150955200195,-45.28232955932617,-7.0093536376953125,-24.595947265625,-16.29749870300293,-74.24179077148438,2.914438009262085
7.834813117980957,-134.77369689941406,-80.57588958740234,-132.47537231445312,-5.872498035430908,-92.43122100830078,-92.16162109375,-110.20975494384766,-24.2749080657959,-113.78154754638672,50.863006591796875,-71.1004867553711,0.3046588897705078,-37.96133804321289,-7.67750883102417,-69.38485717773438,-75.56939697265625,-50.022796630859375,-74.99847412109375,0.2226433902978897
0.7418111562728882,-6.282293796539307,49.860538482666016,-6.5363664627075195,-1.315460443496704,10.934900283813477,-29.867000579833984,-17.683515548706055,-23.63425064086914,3.452590227127075,35.076446533203125,-1.1447536945343018,10.380708694458008,5.151154041290283,40.224571228027344,-74.28839874267578,12.917350769042969,0.6865193247795105,13.27624225616455,0.6726956963539124
78.80307006835938,127.36856079101562,96.24076843261719,19.58091926574707,48.97050476074219,15.281538963317871,-21.60272216796875,30.329326629638672,90.99339294433594,-44.68663787841797,10.718364715576172,30.757110595703125,50.6346435546875,110.10991668701172,-44.65912628173828,41.66657638549805,40.72498321533203,86.29790496826172,-28.66812515258789,-31.08517837524414
-65.31110382080078,30.941213607788086,-6.300944805145264,93.2865219116211,-12.755867004394531,121.79191589355469,-64.252685546875,107.88423919677734,-12.349678993225098,114.03636169433594,37.377830505371094,112.54562377929688,71.83749389648438,112.22166442871094,12.975643157958984,185.9505615234375,95.2120132446289,47.75356674194336,79.89030456542969,-57.99683380126953
38.447628021240234,1.16632080078125,45.884124755859375,-6.839556694030762,60.584590911865234,-47.960418701171875,-43.79969024658203,-5.1592278480529785,76.7842788696289,-39.603572845458984,58.62723922729492,-90.0,122.75090789794922,47.47541046142578,91.10582733154297,-4.06789493560791,8.141907691955566,50.51595687866211,-4.251596927642822,-39.19269561767578
27.416749954223633,-19.754121780395508,-18.927486419677734,-19.760242462158203,-32.027137756347656,-45.01300048828125,-36.32974624633789,46.47148895263672,-77.72278594970703,-18.624364852905273,-28.719844818115234,20.358640670776367,-35.609519958496094,26.116310119628906,-94.80332946777344,-32.28303146362305,49.61960983276367,-62.501319885253906,-102.9308853149414,-42.6602897644043
-0.013727003708481789,34.18720626831055,50.260589599609375,52.952335357666016,51.39921951293945,130.7015838623047,41.26812744140625,54.620243072509766,-9.741596221923828,144.9518585205078,48.14535903930664,80.3079833984375,-52.80989074707031,91.3056640625,-1.43522310256958,20.01968002319336,125.27922821044922,41.2140998840332,54.16465759277344,38.83698654174805
96.4048843383789,8.578750610351562,19.204586029052734,21.01258087158203,52.71836471557617,54.35273742675781,-11.310839653015137,32.56718063354492,30.297319412231445,75.31916809082031,-20.986812591552734,77.8841781616211,-12.19914722442627,59.69377517700195,64.27802276611328,85.98646545410156,53.47880935668945,46.49082946777344,54.415130615234375,8.816617965698242
-108.06348419189453,-43.40298080444336,-72.65574645996094,87.84673309326172,-45.93656921386719,16.887468338012695,-60.87177658081055,3.601048707962036,-59.63829803466797,85.83568572998047,-53.92835235595703,35.08211898803711,17.964143753051758,-21.349159240722656,-59.936790466308594,42.56924057006836,49.45329666137695,-62.296165466308594,76.52413940429688,-55.59552764892578
15.09168815612793,-104.47343444824219,12.629801750183105,-86.2656021118164,95.61248016357422,-83.7742691040039,-12.693705558776855,-16.011762619018555,-9.649270057678223,-84.43356323242188,87.56118774414062,-120.39068603515625,12.832596778869629,-98.28053283691406,4.463119983673096,-54.241886138916016,-74.1815185546875,9.87319564819336,-145.26898193359375,-36.85188293457031
-49.336463928222656,60.20917510986328,-50.18416976928711,-24.897977828979492,-34.87776565551758,-40.23191833496094,-84.50438690185547,-1.0565686225891113,-47.6044807434082,-7.351975917816162,-39.95555114746094,12.063977241516113,45.32965850830078,0.9309651255607605,-8.05539321899414,7.23381233215332,-6.355716705322266,37.8874626159668,20.519451141357422,-24.481931686401367
77.5055923461914,-19.924457550048828,41.477718353271484,-147.85003662109375,74.14630889892578,-1.913489580154419,36.609703063964844,-24.660362243652344,-12.182456016540527,-35.84845733642578,50.14159393310547,-84.17638397216797,7.6672186851501465,-51.97072982788086,41.109642028808594,-57.13979721069336,31.13423728942871,44.601192474365234,-118.23424530029297,-8.266149520874023
-53.514251708984375,8.17125129699707,-36.99323272705078,12.118659973144531,4.202611446380615,90.92961883544922,-43.21348571777344,-5.616403102874756,-32.82771682739258,-40.93204879760742,15.68096923828125,1.5756481885910034,-58.91511154174805,15.606487274169922,35.29709243774414,27.025827407836914,-67.12332153320312,-51.967803955078125,21.601482391357422,-4.927504062652588
-29.123544692993164,9.84518814086914,-7.502439975738525,33.146366119384766,43.12001037597656,-63.16816329956055,42.598731994628906,-98.27193450927734,-22.796127319335938,12.390780448913574,-15.873291015625,-25.6153507232666,95.30725860595703,-64.04073333740234,59.00012969970703,-48.036720275878906,-98.79563903808594,73.59684753417969,-11.176033020019531,-29.758071899414062
-86.13008117675781,65.01122283935547,-57.8100471496582,10.855834007263184,-79.40555572509766,95.4952163696289,-175.03663635253906,101.38152313232422,-22.009618759155273,-1.860196828842163,-82.65970611572266,45.615272521972656,-129.21823120117188,66.14152526855469,-11.975818634033203,-26.189786911010742,55.55389404296875,-33.404048919677734,42.361244201660156,7.683300495147705
158.27529907226562,-73.51454162597656,78.0831298828125,-44.33564758300781,143.3417205810547,-52.23186111450195,-14.097502708435059,33.74467086791992,44.49361038208008,97.67375183105469,76.11102294921875,6.185544490814209,163.9824981689453,-70.62572479248047,82.18737030029297,-12.745077133178711,16.425792694091797,108.79000854492188,12.185325622558594,5.195095539093018
6.402493476867676,-14.93062686920166,6.970680236816406,38.622276306152344,103.02965545654297,-9.102619171142578,80.13363647460938,-53.57609176635742,96.26895141601562,2.795344591140747,84.08553314208984,-16.780376434326172,61.45253372192383,37.83980941772461,114.10879516601562,-28.498825073242188,-66.5413589477539,41.2764778137207,3.533792495727539,13.975555419921875
34.94837188720703,-20.198894500732422,-23.493186950683594,76.0880355834961,-51.708194732666016,56.02254104614258,55.79789733886719,42.429588317871094,-94.41567993164062,41.621917724609375,-60.5771369934082,89.64317321777344,-59.183223724365234,16.884937286376953,-27.11581039428711,65.25785064697266,86.28807067871094,-77.65757751464844,41.9384765625,57.2190055847168
-91.85538482666016,-53.07022476196289,-21.891559600830078,31.85207176208496,-114.97247314453125,-70.83057403564453,-25.3812255859375,-50.00062561035156,-52.66442108154297,-89.25374603271484,-55.471187591552734,-101.95800018310547,-88.30414581298828,-73.03974151611328,-111.32964324951172,-54.96638870239258,-6.180205821990967,-65.10910034179688,-38.8433837890625,-66.51360321044922
-29.33835220336914,-24.366748809814453,-96.82953643798828,17.880430221557617,-72.77627563476562,-14.072108268737793,17.920421600341797,19.068233489990234,14.74986457824707,-20.80126190185547,-80.05970001220703,3.923750638961792,-91.99701690673828,24.839195251464844,-98.25419616699219,-5.4508562088012695,1.786478877067566,-50.82196044921875,-95.4185791015625,-14.215266227722168
124.95536041259766,-43.911399841308594,58.730560302734375,-116.54781341552734,87.33745574951172,-9.036396026611328,30.368661880493164,-37.838260650634766,125.92578125,-22.099185943603516,107.98065948486328,-8.344728469848633,134.8325958251953,46.760257720947266,54.29269790649414,-59.41164016723633,0.4196445047855377,73.99211120605469,-33.68757247924805,-5.755340099334717
-53.090457916259766,-29.238800048828125,72.48019409179688,60.65675735473633,7.090757369995117,62.44884490966797,63.325008392333984,112.36441802978516,122.54960632324219,54.72951126098633,-0.7075595855712891,36.885372161865234,99.25758361816406,78.77424621582031,91.5908203125,94.89043426513672,59.07617950439453,29.666248321533203,45.445682525634766,-30.6955623626709
38.004974365234375,69.72573852539062,57.46184539794922,30.114959716796875,42.69601821899414,17.511343002319336,54.73395538330078,47.167625427246094,53.82761001586914,-49.88115692138672,90.30709075927734,85.21864318847656,115.43785095214844,-3.340899705886841,116.35892486572266,-3.7490954399108887,18.842453002929688,53.785587310791016,-43.44076156616211,-23.140045166015625
-36.68446350097656,-79.97099304199219,-14.20948600769043,-32.65102005004883,10.294428825378418,-142.58999633789062,-40.14790725708008,-49.474857330322266,-3.397512435913086,-58.011775970458984,-34.94107437133789,-71.99868774414062,15.971796989440918,-84.57453155517578,12.312718391418457,-95.06949615478516,-60.09378433227539,-32.48777389526367,-122.76531219482422,-5.619156360626221
-34.4291877746582,16.20077896118164,9.687170028686523,11.177229881286621,-27.735036849975586,-55.339576721191406,47.49433135986328,-17.291622161865234,14.162717819213867,9.25896167755127,-69.56665802001953,-16.577341079711914,-83.23666381835938,20.358543395996094,1.6619279384613037,0.5431420207023621,-41.8489875793457,-25.12986183166504,22.789989471435547,-5.447508335113525
-38.06425857543945,17.8724365234375,31.81576919555664,93.36668395996094,2.2967379093170166,14.790488243103027,12.450347900390625,-42.48558807373047,24.00002670288086,-68.27871704101562,7.8993706703186035,11.414411544799805,-16.951335906982422,-19.852527618408203,59.16192626953125,-40.448638916015625,15.868387222290039,88.00062561035156,97.11852264404297,5.801259994506836
12.058625221252441,5.478060722351074,32.61758041381836,3.554471254348755,-0.06352593004703522,-3.5898375511169434,-24.873046875,2.6924540996551514,37.34917068481445,9.649750709533691,-16.27499771118164,-10.859153747558594,-13.119502067565918,102.12273406982422,48.70015335083008,50.7747802734375,11.388930320739746,-6.925745010375977,33.458656311035156,-19.07086753845215
-50.39347839355469,23.08683967590332,49.38990783691406,-49.418434143066406,11.989952087402344,14.350051879882812,102.30400848388672,9.996907234191895,-0.038922734558582306,-46.6932487487793,6.230955600738525,46.978965759277344,74.45036315917969,76.93270111083984,59.04661560058594,67.1569595336914,60.7082405090332,31.238548278808594,12.572182655334473,8.694598197937012
45.67322540283203,-22.74287223815918,100.74967956542969,-10.26284122467041,22.892377853393555,23.04384422302246,-30.500843048095703,46.70912551879883,132.91282653808594,16.959230422973633,81.29353332519531,14.4417142868042,89.8494644165039,54.746368408203125,117.72005462646484,72.04913330078125,17.87343406677246,27.129674911499023,-30.359004974365234,15.075712203979492
-98.51985931396484,-122.26947021484375,-117.03224182128906,7.4723358154296875,-39.3982048034668,-83.97383117675781,-144.29074096679688,-129.97402954101562,-37.99575424194336,-47.60834884643555,-21.43821907043457,-64.93809509277344,-56.55342102050781,-105.57150268554688,-71.4297866821289,-51.55944061279297,-54.13043975830078,-65.12552642822266,0.9124196171760559,38.52788162231445
28.268070220947266,-36.84901428222656,-9.191810607910156,-13.943589210510254,-11.97772216796875,6.2641520500183105,-92.28742980957031,14.061470031738281,71.1137466430664,-28.664508819580078,27.15569305419922,13.312788963317871,-3.5309367179870605,-93.44416809082031,-5.482288360595703,-39.318450927734375,19.771820068359375,2.639716625213623,-19.54620933532715,1.539817452430725
165.26910400390625,-52.60036087036133,86.6247329711914,13.600165367126465,40.9825439453125,8.85771656036377,82.52511596679688,-25.993350982666016,12.569543838500977,36.2811279296875,50.78705978393555,-55.2457389831543,35.94941329956055,19.46245002746582,80.08647155761719,29.223487854003906,-27.102575302124023,58.48618698120117,-47.823795318603516,87.6412124633789
